#!,Workbook:,Custom,Custom,,,,
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.,,,,,,
#!,For more information visit http://aka.ms/hackingstem/,,,,,,
62748,11.81,11.56,10.63,53.31,28.69,20.56,19.25
62861,11.81,11.56,10.63,53.31,28.69,20.56,19.25
62972,11.81,11.56,10.63,53.13,29.06,20.56,18.94
63085,11.81,11.56,10.63,53.13,29.06,20.56,18.94
63197,11.81,11.56,10.63,53.13,29.06,20.56,18.94
63309,11.81,11.56,10.88,53.31,29.06,20.56,19.06
63421,11.81,11.56,10.88,53.31,28.87,20.56,19.06
63534,12.06,11.56,10.88,53.31,28.87,20.56,19.06
63645,12.06,11.56,10.63,53.63,28.87,20.56,19.44
63758,12.06,11.56,10.63,53.63,29,20.37,19.44
63869,11.81,11.31,10.63,53.63,29,20.37,19.44
63982,11.81,11.31,10.63,53.63,29,20.37,19.12
64095,11.81,11.31,10.88,53.5,29.31,20.56,19.12
64206,11.88,11.31,10.88,53.5,29.31,20.56,19.12
64319,11.88,11.31,10.88,53.5,29.31,20.56,19.12
64431,11.88,11.31,10.88,54,29.37,20.56,19.12
64543,11.81,11.56,10.88,54,29.37,20.56,19.12
64655,1..8111.56,10.88,54,29.37,20.56,19.37,19.5
64768,11.81,11.56,10.56,54.06,29.5,20.81,19.37
64879,11.81,11.31,10.56,54.06,29.5,20.81,19.37
64992,11.81,11.31,10.56,54.06,29.5,20.81,19.37
65103,11.81,11.31,10.56,53.94,29.31,20.81,19.44
65216,11.81,11.31,10.56,53.94,29.31,20.81,19.44
65328,11.81,11.56,10.56,53.94,29.31,20.81,19.44
65440,11.81,11.56,10.81,54.13,29.37,20.81,19.06
65552,11.81,11.56,10.81,54.13,29.37,20.81,19.06
65665,11.81,11.56,10.81,54.13,29.37,20.81,19.06
65777,11.81,11.56,10.56,54,29.44,20.81,19.25
65889,11.81,11.56,10.56,54,29.44,20.81,19.25
66001,11.81,11.56,10.56,54,29.44,20.81,19.25
66113,11.81,11.56,10.56,54.06,29.5,20.81,19.06
66226,11.81,11.56,10.56,54.06,29.5,20.56,19.06
66337,11.81,11.56,10.56,54.06,29.5,20.56,19.06
66450,11.81,11.56,10.56,54.13,29.5,20.56,19.5
66562,11.81,11.56,10.56,54.13,29.81,20.81,19.5
66674,11.81,11.56,10.56,54.13,29.81,20.81,19.5
66786,11.81,11.56,10.56,54.25,29.81,20.81,19.06
66898,11.81,11.56,10.56,54.25,29.69,20.81,19.06
67010,11.81,11.56,10.56,54.25,29.69,20.81,19.06
67123,11.81,11.31,10.56,54.31,29.69,20.81,19.06
67234,11.81,11.31,10.56,54.31,30,20.81,19.19
67347,11.81,11.31,10.56,54.31,30,20.81,19.19
67459,11.81,11.56,10.56,54.44,30,20.81,19.19
67571,11.81,11.56,10.56,54.44,29.81,20.56,19.44
67684,11.81,11.56,10.56,54.44,29.81,20.56,19.44
67795,11.81,11.56,10.56,54.56,29.81,20.56,19.44
67908,11.81,11.56,10.56,54.56,29.94,20.56,19.25
68020,11.81,11.56,10.56,54.56,29.94,20.56,19.25
68132,11.81,11.56,10.56,54.63,29.94,20.56,19.25
68244,11.81,11.56,10.56,54.63,29.94,20.56,19.25
68357,11.81,11.56,10.56,54.63,29.94,20.56,19.25
68468,11.81,11.56,10.56,54.75,29.94,20.56,19.25
68581,11.81,11.56,10.56,54.75,30.31,20.56,19.37
68692,11.81,11.56,10.56,54.75,30.31,20.56,19.37
68805,11.81,11.56,10.56,55,30.31,20.56,19.37
68917,11.81,11.25,10.81,55,30.12,20.56,19.31
